,Name Kiste,Medientyp (Konvulut),Ressourcentyp,Titel (Konvulut),Beschreibung Konvolut,Ausstellungstitel 1,Untertitel 1,Ausstellung (GND),Ausstellungstitel 2,Untertitel 2,Ausstellungstyp 1,Ausstellungskategorie 1,Ausstellungstyp 2,Ausstellungskategorie ,Serie/Veranstaltungsreihe,Serie/Veranstaltungsreihe (GND),Genre 1,Genre 1 (GND),Genre 2,Genre 2 (GND),Genre 3,Genre 3 (GND),Genre 4,Genre 4 (GND),Genre 5,Genre 5 (GND),Ort der Ausstellung (geografisch) 1,Ort der Ausstellung (geografisch) 1 (GND),Ort der Ausstellung (geografisch) 2,Ort der Ausstellung (geografisch) 2 (GND),Ort der Ausstellung (geografisch) 3,Ort der Ausstellung (geografisch) 3 (GND),Ort der Ausstellung (geografisch) 4,Ort der Ausstellung (geografisch) 4 (GND),Ort der Ausstellung (Institution) 1,Ort der Ausstellung (Institution) (GND)1,Ort der Ausstellung (Institution) 2,Ort der Ausstellung (Institution) 3,Ort der Ausstellung (Institution) 4,Ort der Ausstellung (Institution) 5,Ort der Ausstellung (Institution) 6,Ort der Ausstellung (Institution) 7,Aktuell Ort der Ausstellung (Institution) 1,Aktuell Ort der Ausstellung (Institution) 2,Aktuell Ort der Ausstellung (Institution) 3,Erscheinungsort,Originaltitel,Beteiligte Person 1 (Name),Beteiligte Person 1 (GND-Nummer),Beteiligte Person 1 (Rolle 1),Beteiligte Person 1 (Rolle 2),Beteiligte Person 2 (Name),Beteiligte Person 2 (GND-Nummer),Beteiligte Person 2 (Rolle 1),Beteiligte Person 3,Rolle,Beteiligte Person 4,Rolle,Beteiligte Person 5,Rolle,Beteiligte Person 6,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 8,Rolle,Beteiligte Person 9,Rolle,Beteiligte Person 10,Rolle,Beteiligte Person 11,Rolle,Beteiligte Person 12,Rolle,Beteiligte Person 13,Rolle,Beteiligte Person 14,Rolle,Beteiligte Person 15,Rolle,Beteiligte Person 16,Rolle,Beteiligte Person 17,Rolle,Beteiligte Person 18,Rolle,Beteiligte Person 19,Rolle,Beteiligte Person 20,Rolle,Beteiligte Person 21,Rolle,Beteiligte Person 22,Rolle,Beteiligte Person 23,Rolle,Beteiligte Person 24,Rolle,Beteiligte Person 25,Rolle,Beteiligte Person 26,Rolle,Beteiligte Person 27,Rolle,Beteiligte Person 28,Rolle,Beteiligte Person 29,Rolle,Beteiligte Person 30,Rolle,Beteiligte Person 31,Rolle,Beteiligte Person 32,Rolle,Beteiligte Person 33,Rolle,Beteiligte Person 34,Rolle,Beteiligte Person 35,Rolle,Beteiligte Person 36,GND,Rolle,Beteiligte Person 37,Rolle,Beteiligte Person 38,Rolle,Beteiligte Person 39,Rolle,Beteiligte Person 40,Rolle,Beteiligte Person 41,Rolle,Beteiligte Person 42,Rolle,Beteiligte Person 43,Rolle,Beteiligte Person 44,Rolle,Beteiligte Person 45,Rolle,Beteiligte Person 46,Rolle,Beteiligte Person 47,Rolle,Beteiligte Person 48,Rolle,Beteiligte Person 49,Rolle,Beteiligte Person 50,Rolle,Beteiligte Person 51,Rolle,Beteiligte Person 52,Rolle,Beteiligte Person 53,Rolle,Beteiligte Person 54,Rolle,Beteiligte Körperschaft 1,Rolle,Beteiligte Körperschaft 2,,Viaf,Rolle,Beteiligte Körperschaft 3,Rolle,Beteiligte Körperschaft 4,Rolle,Beteiligte Körperschaft 5,Rolle,Beteiligte Körperschaft 6,Rolle,Beteiligte Körperschaft 7,Rolle,Beteiligte Körperschaft 8,Rolle,Aktuell Beteiligte Körperschaft 1,Aktuell Beteiligte Körperschaft 2,Aktuell Beteiligte Körperschaft 3,Zusatz Beteiligte Körperschaft 1,Datierung,Widmung F. C. Gundlach,Widmung Andere,Ausstellungsdatum (von...) 1,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 1,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 1",Tag,Monat,Jahr,Ausstellungsdatum (von...) 2,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 2,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 2",Tag,Monat,Jahr,Ausstellungsdatum (von...) 3,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 3,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 3",Tag,Monat,Jahr,Ausstellungsdatum (von...) 4,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 4,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 4",Tag,Monat,Jahr,Schlagwort 1,Schlagwort 2,Schlagwörter 3,Schlagwörter 4,Schlagwort 5,Schlagwort 6,Beschreibung,Sprache 1,Sprache 2,Sprache 3,Signatur,RVK-Notation,K10PlusPPN,SWB-ID,Sachgebiet/SSG Nummer/FID-Kennzeichen ,Permalink,DOI-Digitalisat ,Weblink/URL,Ressource
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Thomas Houseago - The Medusa and Other Heads, Gagosian Gallery, 12.5.2015 -  13.6.2015",Thomas Houseago - The Medusa and Other Heads,,,,,Einzelausstellung,Sonderausstellung,,,,,Plastik,4046277-8,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,Park & 75,,,,,,,,,,,"Houseago, Thomas",139434836,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2015,,13,6,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Plastik,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Atemwende: Edmund de Waal, Gagosian Gallery, 12.9.2013 -  19.10.2013",Atemwende,Edmund de Waal,1047895404,,,Einzelausstellung,Sonderausstellung,,,,,Keramik,4030270-2,Objektkunst,4131740-3,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"De Waal, Edmund",141680105,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,12,9,2013,,19,10,2013,Vernissage,12,9,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Keramik,Objektkunst,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Marcel Duchamp, Gagosian Gallery, 26.6.2014 -  8.8.2014",Marcel Duchamp,,1075466989,,,Einzelausstellung,Sonderausstellung,,,,,Objektkunst,4131740-3,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Duchamp, Marcel",11852772X,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,26,6,2014,,8,8,2014,Vernissage,26,6,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Objektkunst,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Urs Fischer - last supper, Gagosian Gallery, 3.4.2014 -  8.5.2014",Urs Fischer - last supper,,,,,Einzelausstellung,Sonderausstellung,,,,,Plastik,4046277-8,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,Park & 75,,,,,,,,,,,"Fischer, Urs",122387821,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2014,,8,5,2014,Vernissage,3,4,2014,,3,4,2014,,23,5,2014,Vernissage,3,4,2014,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Plastik,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Urs Fischer - mermaid / pig / bro w/ hat, Gagosian Gallery, 3.4.2014 -  8.5.2014",Urs Fischer - mermaid / pig / bro w/ hat,,,,,Einzelausstellung,Sonderausstellung,,,,,Plastik,4046277-8,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,Park & 75,,,,,,,,,,,"Fischer, Urs",122387821,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2014,,8,5,2014,Vernissage,3,4,2014,,3,4,2014,,23,5,2014,Vernissage,3,4,2014,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Plastik,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Henry Moore - Late Large Forms, Gagosian Gallery, 9.11.2012 -  5.1.2013",Henry Moore - Late Large Forms,,,,,Einzelausstellung,Sonderausstellung,,,,,Plastik,4046277-8,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Moore, Henry",118583875,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,The Henry Moore Foundation,,,Kooperationspartner,,,,,,,,,,,,,,,,,,,,,9,11,2012,,5,1,2013,Vernissage,9,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Plastik,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Mike Kelley - Horizontal Tracking Shots, Gagosian Gallery, 7.11.2009 -  23.12.2009",Mike Kelley - Horizontal Tracking Shots,,,,,Einzelausstellung,Sonderausstellung,,,,,Malerei,4037220-0,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Kelley, Mike",119052555,Maler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,7,11,2009,,23,12,2009,Vernissage,7,11,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Cy Twombly - Eight Sculptures, Gagosian Gallery, 15.9.2009 -  31.10.2009",Cy Twombly - Eight Sculptures,,,,,Einzelausstellung,Sonderausstellung,,,,,Plastik,4046277-8,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Twombly, Cy",118624865,Bildhauer:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,15,9,2009,,31,10,2009,Vernissage,15,9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Plastik,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Proud Flesh - Sally Mann, Gagosian Gallery, 15.9.2009 -  31.10.2009",Proud Flesh - Sally Mann,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Mann, Sally",119317796,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,15,9,2009,,31,10,2009,Vernissage,15,9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Takashi Murakami, Gagosian Gallery, 17.9.2009 -  24.10.2009",Takashi Murakami,,,,,Einzelausstellung,Sonderausstellung,,,,,Malerei,4037220-0,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Murakami, Takashi",122546334,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,17,9,2009,,24,10,2009,Vernissage,17,9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Anselm Reyle - Monochrome Age, Gagosian Gallery, 17.9.2009 -  24.10.2009",Anselm Reyle - Monochrome Age,,,,,Einzelausstellung,Sonderausstellung,,,,,Objektkunst,4131740-3,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Reyle, Anselm",124607977,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,17,9,2009,,24,10,2009,Vernissage,17,9,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Objektkunst,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Go Figure: Richard Artschwager, Marcel Duchamp, Richard Hamilton, Jeff Koons, Roy Lichtenstein, Robert Mapplethorpe, László Moholy-Nagy, Carlo Mollino, Eadweard Muybridge, Sigmar Polke, Richard Prince, Man Ray, Gerhard Richter, James Rosenquist, Andy Warhol, Gagosian Gallery, 9.5.2009 -  13.6.2009",Go Figure,"Richard Artschwager, Marcel Duchamp, Richard Hamilton, Jeff Koons, Roy Lichtenstein, Robert Mapplethorpe, László Moholy-Nagy, Carlo Mollino, Eadweard Muybridge, Sigmar Polke, Richard Prince, Man Ray, Gerhard Richter, James Rosenquist, Andy Warhol",6530279-5,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,4037220-0,Fotografie,4045895-7,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Artschwager, Richard",118848127,Künstler:in,,"Duchamp, Marcel",11852772X,Künstler:in,"Hamilton, Richard",Künstler:in,"Koons, Jeff",Künstler:in,"Lichtenstein, Roy",Künstler:in,"Mapplethorpe, Robert",Künstler:in,"Moholy-Nagy, László",Künstler:in,"Mollino, Carlo",Künstler:in,"Muybridge, Eadweard",Künstler:in,"Polke, Sigmar",Künstler:in,"Prince, Richard",Künstler:in,"Ray, Man",Künstler:in,"Richter, Gerhard",Künstler:in,"Rosenquist, James",Künstler:in,"Warhol, Andy",Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2009,,13,6,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,Fotografie,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Cathedral of the Pines: Gregory Crewdson, Gagosian Gallery, 28.1.2016 -  5.3.2016",Cathedral of the Pines,Gregory Crewdson,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Crewdson, Gegory",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,28,1,2016,,5,3,2016,Vernissage,28,1,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Michael Heizer - Altars, Gagosian Gallery, 9.5.2015 -  2.7.2015",Michael Heizer - Altars,,,,,Einzelausstellung,Sonderausstellung,,,,,Objektkunst,4131740-3,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Heizer, Michael",119112531,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2015,,2,7,2015,Vernissage,9,5,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Objektkunst,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"phantom - douglas gordon, Gagosian Gallery, 11.12.2014 -  17.1.2015",phantom - douglas gordon,,,,,Einzelausstellung,Sonderausstellung,,,,,Medienkunst,4113418-7,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,Park & 75,,,,,,,,,,,"Gordon, Douglas",120994011,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,11,12,2014,,17,1,2015,Vernissage,11,12,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Medienkunst,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Takashi Murakami - In the Land of the Dead, Stepping on the Tail of a Rainbow, Gagosian Gallery, 10.11.2014 -  17.1.2015","Takashi Murakami - In the Land of the Dead, Stepping on the Tail of a Rainbow",,,,,Einzelausstellung,Sonderausstellung,,,,,Malerei,4037220-0,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Murakami, Takashi",122546334,Maler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,10,11,2014,,17,1,2015,Vernissage,10,11,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Paperwork and the Will of Capital: Taryn Simon, Gagosian Gallery, 18.2.2016 -  26.3.2016",Paperwork and the Will of Capital,Taryn Simon,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Simon, Taryn",129771953,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,18,2,2016,,26,3,2016,Vernissage,18,2,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Richard Artschwager - No More Running Man, Gagosian Gallery, 9.1.2014 -  22.2.2014",Richard Artschwager - No More Running Man,,,,,Einzelausstellung,Sonderausstellung,,,,,Malerei,4037220-0,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Artschwager, Richard",118848127,Maler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,9,1,2014,,22,2,2014,Vernissage,9,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Richard Serra - Solids, Gagosian Gallery, 3.11.2008 -  20.12.2008",Richard Serra - Solids,,,,,Einzelausstellung,Sonderausstellung,,,,,Malerei,4037220-0,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Serra, Richard",118796267,Bildhauer:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,3,11,2008,,20,12,2008,Vernissage,2,11,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Elisa Sighicelli - The Party is Over, Gagosian Gallery, 14.1.2010 -  27.2.2010",Elisa Sighicelli - The Party is Over,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Sighicelli, Elisa",12340018X,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,14,1,2010,,27,2,2010,Vernissage,14,1,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Roger Ballen - Boarding House, Gagosian Gallery, 5.11.2009 -  23.12.2009",Roger Ballen - Boarding House,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Ballen, Roger",119280736,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,5,11,2009,,23,12,2009,Vernissage,5,11,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"Chamberlain Prouvé, Gagosian Gallery, 27.2.2015 -  4.4.2015",Chamberlain Prouvé,,,,,Einzelausstellung,Sonderausstellung,,,,,Plastik,4046277-8,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Chamberlain, John",118669044,Bildhauer:in,,"Prouvé, Jean",118742043,Bildhauer:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,Galerie Patrick Seguin,,,Kooperationspartner,,,,,,,,,,,,,,,,,,,,,27,2,2015,,4,4,2015,Vernissage,3,3,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Plastik,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Gagosian Gallery],"David Smith - The Forgings, Gagosian Gallery, 29.10.2013 -  21.12.2013",David Smith - The Forgings,,,,,Einzelausstellung,Sonderausstellung,,,,,Plastik,4046277-8,,,,,,,,,New York,4042011-5,,,,,,,Gagosian Gallery,1224078-3,,,,,,,,,,,,"Smith, David",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gagosian Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,29,10,2013,,21,12,2013,Vernissage,29,10,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Plastik,,,,,,Englisch,,,,,,,,,,,
